A,C,P,B,L,R,LA
2,1,60,14.1612,114.118,0.68,33
2,1,60,14.1872,113.158,0.76,33
2,1,60,14.21,115.263,0.76,33
2,1,60,14.2197,113.5,0.8,33
2,1,66,16.0519,110,0.84,34
2,1,66,16.0616,110,0.72,34
2,1,66,16.0649,110,0.86,34
2,1,66,16.0909,110.444,0.9,34
2,1,66,16.1072,110,0.86,34
2,1,66,16.0747,110,0.82,34
2,1,66,16.1104,110.889,0.9,34
2,1,66,16.1039,110,0.92,34
2,1,66,16.1039,110,0.88,34
2,1,66,16.0519,110,0.72,34
2,1,66,16.0714,110,0.8,34
2,1,66,16.1104,110.444,0.9,34
2,1,66,16.0877,110,0.88,34
2,1,66,16.0812,110,0.88,34
2,1,66,16.0877,110.476,0.84,34
2,1,66,16.0812,110.952,0.84,34
2,1,66,16.1755,110,0.94,34
2,1,66,16.0747,110,0.86,34
2,1,66,16.0909,110.465,0.86,34
2,1,66,16.0747,110.952,0.84,34
2,1,66,16.1039,110,0.92,34
2,1,66,16.0909,110.465,0.86,34
2,1,66,16.1072,110.444,0.9,34
2,1,66,16.1234,110.476,0.84,34
2,1,66,16.1007,110,0.86,34
2,1,66,16.0909,110,0.92,34
2,1,66,16.0877,110,0.94,34
2,1,66,16.0779,110,0.82,34
2,1,66,16.0454,110.488,0.82,34
2,1,66,16.0877,110.455,0.88,34
2,1,66,16.0942,110,0.84,34
2,1,66,16.0747,110,0.88,34
2,1,66,16.0812,110,0.82,34
2,1,66,16.0812,110,0.9,34
2,1,66,16.0714,110.541,0.74,34
2,1,66,16.0681,110,0.8,34
2,1,66,16.0779,111,0.8,34
2,1,66,16.0616,110.488,0.82,34
2,1,66,16.0747,110.476,0.84,34
2,1,66,16.0909,110,0.84,34
2,1,66,16.0779,110.476,0.84,34
2,1,66,16.0714,110.5,0.8,34
2,1,66,16.0421,110.541,0.74,34
2,1,66,16.0909,110,0.88,34
2,1,66,16.0649,110,0.78,34
2,1,66,16.1104,110,0.86,34
2,1,66,16.0779,110,0.86,34
2,1,66,16.0779,110.952,0.84,34
2,1,66,16.0389,111.026,0.78,34
2,1,66,16.1104,110.851,0.94,34
2,1,66,16.1169,110.435,0.92,34
2,1,66,16.1169,110.465,0.86,34
2,1,66,16.1007,110.435,0.92,34
2,1,66,16.0877,110,0.86,34
2,1,66,16.0779,110,0.86,34
2,1,66,16.0714,110,0.84,34
2,1,66,16.1039,110,0.8,34
2,1,66,16.1007,111,0.8,34
2,1,66,16.0877,110.444,0.9,34
2,1,66,16.0584,110.976,0.82,34
2,1,66,16.0779,110,0.8,34
2,1,66,16.0909,110,0.92,34
2,1,66,16.0486,110,0.84,34
2,1,66,16.0974,110.444,0.9,34
2,1,66,16.0844,110.476,0.84,34
2,1,66,16.0616,110,0.8,34
2,1,66,16.0681,110.488,0.82,34
2,1,66,16.0909,110,0.86,34
2,1,66,16.0681,110.465,0.86,34
2,1,66,16.1039,110.851,0.94,34
2,1,66,16.0747,110,0.88,34
2,1,66,16.0681,110.526,0.76,34
2,1,66,16.0551,110,0.78,34
2,1,66,16.0454,110.513,0.78,34
2,1,66,16.0714,110,0.86,34
2,1,78,17.9393,110,0.82,35
2,1,78,17.9849,110,0.94,35
2,1,78,17.9816,110.476,0.84,35
2,1,78,17.9426,110.444,0.9,35
2,1,78,17.9784,110,0.88,35
2,1,78,17.9784,110,0.88,35
2,1,78,17.9751,110.465,0.86,35
2,1,78,17.9751,110.444,0.9,35
2,1,78,17.9654,110.889,0.9,35
2,1,78,17.9621,110,0.88,35
2,1,78,17.9654,110.455,0.88,35
2,1,78,17.9589,110.444,0.9,35
2,1,78,17.9914,110,0.92,35
2,1,78,17.9947,110,0.9,35
2,1,78,17.9686,110.93,0.86,35
