A,C,P,B,L,R,LA
2,1,90,20.7736,160.833,0.96,38
2,1,90,20.7899,162.083,0.96,38
2,1,90,20.7932,161.224,0.98,38
2,1,90,20.7932,161.224,0.98,38
2,1,90,20.8062,162,1,38
2,1,90,20.7866,160.426,0.94,38
2,1,90,20.8419,162.857,0.98,38
2,1,90,20.8094,160.4,1,38
2,1,90,20.7899,161.224,0.98,38
2,1,90,20.8029,162.326,0.86,38
2,1,90,20.8062,161.702,0.94,38
2,1,90,20.8289,162.449,0.98,38
2,1,90,20.8127,160.8,1,38
2,1,90,20.8257,162.449,0.98,38
2,1,90,20.7801,161.633,0.98,38
2,1,90,20.7932,161.2,1,38
2,1,90,20.7997,160.833,0.96,38
2,1,90,20.7964,160.833,0.96,38
2,1,90,20.7639,161.224,0.98,38
2,1,90,20.7769,160.816,0.98,38
2,1,90,20.7997,160.4,1,38
2,1,90,20.8029,160.851,0.94,38
2,1,90,20.7769,161.25,0.96,38
2,1,90,20.7769,160.816,0.98,38
2,1,90,20.7899,160.4,1,38
2,1,90,20.7834,161.2,1,38
2,1,90,20.8094,160.8,1,38
2,1,90,20.7574,160,0.96,38
2,1,90,20.7769,160.4,1,38
2,1,90,20.7834,161.667,0.96,38
2,1,90,20.7964,160,0.92,38
2,2,60,12.2151,80.2222,0.9,39
2,2,60,12.2347,80.6667,0.9,39
2,2,60,12.2021,80.2326,0.86,39
2,2,60,12.2347,80.4444,0.9,39
2,2,60,12.2054,80.4651,0.86,39
2,2,60,12.2249,80.4348,0.92,39
2,2,60,12.2477,81.3043,0.92,39
2,2,60,12.2086,80.7143,0.84,39
2,2,60,12.2184,80.4255,0.94,39
2,2,60,12.2542,80.4651,0.86,39
2,2,60,12.2184,80.6667,0.9,39
2,2,60,12.2184,80.8696,0.92,39
2,2,60,12.2216,81.3636,0.88,39
2,2,60,12.2151,81.3333,0.9,39
2,2,60,12.2281,80.6977,0.86,39
2,2,60,12.2021,80.2273,0.88,39
2,2,60,12.2574,80.4255,0.94,39
2,2,60,12.2412,80.6667,0.9,39
2,2,60,12.2249,81.0638,0.94,39
2,2,60,12.2477,81.1111,0.9,39
2,2,60,12.2281,80.6818,0.88,39
2,2,60,12.2477,80.8696,0.92,39
2,2,60,12.2542,80.2174,0.92,39
2,2,60,12.2412,80.2128,0.94,39
2,2,60,12.2086,80.2174,0.92,39
2,2,60,12.2444,80.4348,0.92,39
2,2,60,12.2281,80.9302,0.86,39
2,2,60,12.2379,80.2174,0.92,39
2,2,60,12.2314,80.8696,0.92,39
2,2,60,12.2574,80.4255,0.94,39
2,2,60,12.2379,80.8511,0.94,39
2,2,60,12.2216,80.6383,0.94,39
2,2,60,12.2574,80.8696,0.92,39
2,2,60,12.2216,80.6522,0.92,39
2,2,60,12.2249,81.8605,0.86,39
2,2,60,12.2314,80.6818,0.88,39
2,2,60,12.2054,80.7317,0.82,39
2,2,60,12.2379,81.7778,0.9,39
2,2,60,12.2379,80.2222,0.9,39
2,2,60,12.2412,80.6,1,39
2,2,60,12.2184,80.6667,0.9,39
2,2,60,12.2574,80.4348,0.92,39
2,2,60,12.2281,81.0638,0.94,39
2,2,60,12.2347,80.6667,0.9,39
2,2,60,12.1924,80.2326,0.86,39
2,2,60,12.2509,80,0.92,39
2,2,60,12.2086,80,0.84,39
2,2,60,12.2216,80.9091,0.88,39
2,2,60,12.2314,80.4444,0.9,39
2,2,60,12.2086,80.2174,0.92,39
2,2,60,12.2509,80.9091,0.88,39
2,2,60,12.2086,80.2083,0.96,39
2,2,60,12.1956,80.7317,0.82,39
2,2,60,12.2184,80.8889,0.9,39
2,2,60,12.2281,81.1111,0.9,39
2,2,60,12.2151,80.4255,0.94,39
2,2,60,12.2347,80.9302,0.86,39
2,2,60,12.2249,80.6667,0.9,39
2,2,60,12.2151,80.6383,0.94,39
2,2,60,12.1956,80.9091,0.88,39
2,2,60,12.2412,80.6122,0.98,39
2,2,60,12.2574,80.6522,0.92,39
2,2,60,12.2151,80.2174,0.92,39
2,2,60,12.2477,80.4255,0.94,39
2,2,60,12.2412,80.4651,0.86,39
2,2,60,12.2216,80.9091,0.88,39
2,2,60,12.2119,80.2273,0.88,39
2,2,60,12.2347,80.4348,0.92,39
2,2,60,12.2281,80.9524,0.84,39
2,2,60,12.2607,81.0204,0.98,39
2,2,60,12.2444,80,0.9,39
2,2,60,12.2347,80.9091,0.88,39
2,2,60,12.2379,80.8696,0.92,39
2,2,60,12.2477,80.625,0.96,39
2,2,60,12.2151,80.6522,0.92,39
2,2,66,16.0909,80.4255,0.94,40
2,2,66,16.1137,80,0.9,40
2,2,66,16.0616,80.4444,0.9,40
2,2,66,16.0681,80.2439,0.82,40
2,2,66,16.1104,80.6667,0.9,40
2,2,66,16.0681,80.2174,0.92,40
2,2,66,16.0844,80.2439,0.82,40
2,2,66,16.0974,80.4651,0.86,40
2,2,66,16.0681,80.2174,0.92,40
2,2,66,16.0812,80.4762,0.84,40
2,2,66,16.0779,80.25,0.8,40
2,2,66,16.0942,81.087,0.92,40
2,2,66,16.0681,80,0.82,40
2,2,66,16.1039,80.2381,0.84,40
2,2,66,16.0974,80.6977,0.86,40
2,2,66,16.1072,80.2381,0.84,40
2,2,66,16.0681,80.2174,0.92,40
2,2,66,16.1202,81.2766,0.94,40
2,2,66,16.1072,80.2326,0.86,40
2,2,66,16.0812,80,0.8,40
2,2,66,16.1202,80.2083,0.96,40
2,2,66,16.0812,80.6818,0.88,40
2,2,66,16.1039,80.4545,0.88,40
2,2,66,16.0909,80.6522,0.92,40
2,2,66,16.0649,80.2326,0.86,40
2,2,66,16.0714,80,0.84,40
2,2,66,16.0877,81.2195,0.82,40
2,2,66,16.0877,80,0.86,40
2,2,66,16.0747,80.2381,0.84,40
2,2,66,16.0909,80.4255,0.94,40
2,2,66,16.0812,80.4444,0.9,40
2,2,66,16.1104,80.6522,0.92,40
2,2,66,16.0909,80.4545,0.88,40
2,2,66,16.1007,80.6522,0.92,40
2,2,66,16.0681,80,0.88,40
2,2,66,16.1104,80.2381,0.84,40
2,2,66,16.0779,80.2174,0.92,40
2,2,66,16.0616,80.4545,0.88,40
2,2,66,16.0942,80.4255,0.94,40
2,2,66,16.1072,80.2041,0.98,40
2,2,66,16.0974,80,0.9,40
2,2,66,16.1072,80.4651,0.86,40
2,2,66,16.1137,80.2222,0.9,40
2,2,66,16.1137,80.6977,0.86,40
2,2,66,16.0779,80.2326,0.86,40
2,2,66,16.0812,80.2222,0.9,40
2,2,66,16.0844,80.4255,0.94,40
2,2,66,16.0779,80.2222,0.9,40
2,2,66,16.0584,80.4651,0.86,40
2,2,66,16.0747,80.2326,0.86,40
2,2,66,16.0584,80,0.84,40
2,2,66,16.0812,80.4762,0.84,40
2,2,66,16.1007,80,0.88,40
2,2,66,16.0747,80.4878,0.82,40
2,2,66,16.1267,80.6667,0.9,40
2,2,66,16.1007,80.6977,0.86,40
2,2,66,16.0812,80,0.9,40
2,2,66,16.0974,80,0.86,40
2,2,66,16.1169,80.4255,0.94,40
2,2,66,16.0649,80.2128,0.94,40
2,2,66,16.0681,80.4878,0.82,40
2,2,66,16.0942,80.6522,0.92,40
2,2,66,16.1072,80,0.86,40
2,2,66,16.0454,80,0.84,40
2,2,66,16.0974,80.6667,0.9,40
2,2,66,16.1169,80.2222,0.9,40
2,2,66,16.0616,80.9524,0.84,40
2,2,66,16.0812,80.2041,0.98,40
2,2,66,16.1104,80,0.9,40
2,2,66,16.0812,80.2174,0.92,40
2,2,66,16.1007,80,0.86,40
2,2,66,16.0454,80.75,0.8,40
2,2,66,16.0584,80,0.86,40
2,2,66,16.1169,80.9091,0.88,40
2,2,66,16.0714,80.7317,0.82,40
2,2,78,17.9849,70.6522,0.92,41
2,2,78,18.0044,71.3953,0.86,41
2,2,78,18.0077,70.2128,0.94,41
2,2,78,18.0207,71.0638,0.94,41
2,2,78,18.0109,70.4545,0.88,41
2,2,78,18.0077,70.2326,0.86,41
2,2,78,18.0142,70.2128,0.94,41
2,2,78,17.9881,70,0.84,41
2,2,78,17.9947,70.4651,0.86,41
2,2,78,17.9914,70.2273,0.88,41
2,2,78,17.9686,70.2381,0.84,41
2,2,78,18.0304,70.4444,0.9,41
2,2,78,18.0272,70.8696,0.92,41
2,2,78,17.9947,70.6383,0.94,41
2,2,78,18.0174,70.6383,0.94,41
2,2,78,18.0304,70.4167,0.96,41
2,2,78,18.0109,70.4348,0.92,41
2,2,78,17.9914,70.2273,0.88,41
2,2,78,17.9881,71.3043,0.92,41
2,2,78,17.9816,70.6818,0.88,41
2,2,78,18.0337,71.5217,0.92,41
2,2,78,18.0337,70.6383,0.94,41
2,2,78,18.0044,70.2174,0.92,41
2,2,78,17.9979,70.2381,0.84,41
2,2,78,17.9947,70.2222,0.9,41
2,2,78,18.0109,70.8333,0.96,41
2,2,78,18.0304,70.2128,0.94,41
2,2,78,18.0142,70.8696,0.92,41
2,2,78,18.0109,70.4255,0.94,41
2,2,78,17.9947,70,0.92,41
2,2,78,18.0304,70.8163,0.98,41
2,2,78,17.9849,70.4762,0.84,41
2,2,78,17.9881,70.2128,0.94,41
2,2,78,17.9881,70,0.86,41
2,2,78,17.9849,70.6667,0.9,41
2,2,78,18.0012,70,0.9,41
2,2,78,17.9979,70.6977,0.86,41
2,2,78,18.0207,70.2326,0.86,41
2,2,78,17.9979,70.2381,0.84,41
2,2,78,17.9979,70.4255,0.94,41
2,2,78,18.0077,70.6818,0.88,41
2,2,78,17.9784,71.3636,0.88,41
2,2,78,17.9881,70.6383,0.94,41
2,2,78,17.9881,70.4348,0.92,41
2,2,78,17.9719,70.2564,0.78,41
2,2,78,18.0174,70.4444,0.9,41
2,2,78,18.0012,70,0.96,41
2,2,78,18.0077,70.8696,0.92,41
2,2,78,17.9947,70.4762,0.84,41
2,2,78,18.0142,70.2326,0.86,41
2,2,78,18.0142,70.6383,0.94,41
2,2,78,17.9914,70,0.86,41
2,2,78,17.9947,70.4255,0.94,41
2,2,78,18.0077,70.4651,0.86,41
2,2,78,18.0077,70.2174,0.92,41
2,2,78,17.9947,70,0.84,41
2,2,78,18.0174,70.2083,0.96,41
2,2,78,17.9914,70.6383,0.94,41
2,2,78,17.9881,70.2273,0.88,41
2,2,78,17.9751,70,0.9,41
2,2,78,18.0109,70.8696,0.92,41
2,2,78,18.0012,70.4167,0.96,41
2,2,78,18.0109,70.6522,0.92,41
2,2,78,17.9849,70.6667,0.9,41
2,2,78,17.9849,70.4348,0.92,41
2,2,78,18.0012,70.2222,0.9,41
2,2,78,17.9816,70.2273,0.88,41
2,2,78,17.9686,70.4651,0.86,41
2,2,78,17.9849,70.2083,0.96,41
2,2,78,18.0012,70.4651,0.86,41
2,2,78,17.9914,70.4545,0.88,41
2,2,78,18.0304,70.4444,0.9,41
2,2,78,17.9947,71.087,0.92,41
2,2,78,17.9686,70,0.8,41
2,2,78,17.9979,70.4444,0.9,41
2,2,84,24.2972,80.8511,0.94,42
2,2,84,24.3525,81.3043,0.92,42
2,2,84,24.3167,80.8696,0.92,42
2,2,84,24.3232,80.4,1,42
2,2,84,24.3232,80.4255,0.94,42
2,2,84,24.2387,80,0.9,42
2,2,84,24.2907,81.2,1,42
2,2,84,24.3265,80.8163,0.98,42
2,2,84,24.3395,82.0833,0.96,42
2,2,84,24.294,80.8333,0.96,42
2,2,84,24.32,80.4762,0.84,42
2,2,84,24.3233,80.4348,0.92,42
2,2,84,24.3005,80.8333,0.96,42
2,2,84,24.294,80.4348,0.92,42
2,2,84,24.3167,81.7021,0.94,42
2,2,84,24.346,81.25,0.96,42
2,2,84,24.2907,80.4167,0.96,42
2,2,84,24.3428,80.8696,0.92,42
2,2,84,24.2972,81.3333,0.9,42
2,2,84,24.294,80.8511,0.94,42
2,2,84,24.3102,81.3636,0.88,42
2,2,84,24.32,81.25,0.96,42
2,2,84,24.2972,80.8511,0.94,42
2,2,84,24.2842,80,0.96,42
2,2,84,24.3298,80.9091,0.88,42
2,2,84,24.281,80.4545,0.88,42
2,2,84,24.3102,82.0408,0.98,42
2,2,84,24.307,80.8333,0.96,42
2,2,84,24.2582,80.4545,0.88,42
2,2,84,24.3135,81.3043,0.92,42
2,2,84,24.281,80.8333,0.96,42
2,2,84,24.3102,80.4167,0.96,42
2,2,84,24.294,80.9091,0.88,42
2,2,84,24.3037,80.4167,0.96,42
2,2,84,24.3363,81.2766,0.94,42
2,2,84,24.2972,80.4444,0.9,42
2,2,84,24.281,80.4444,0.9,42
2,2,84,24.359,80.8696,0.92,42
2,2,84,24.2907,80.9756,0.82,42
2,2,84,24.3102,80.4082,0.98,42
2,2,84,24.3102,80.8333,0.96,42
2,2,84,24.2745,80,0.9,42
2,2,84,24.2875,80.4255,0.94,42
2,2,84,24.2842,80.8696,0.92,42
2,2,84,24.3005,80.8333,0.96,42
2,2,84,24.3688,83.4043,0.94,42
2,2,84,24.3265,80.4348,0.92,42
2,2,84,24.3493,82.0408,0.98,42
2,2,84,24.346,80.8333,0.96,42
2,2,84,24.307,80.4255,0.94,42
2,2,84,24.333,80.8696,0.92,42
2,2,84,24.3037,82.2222,0.9,42
2,2,84,24.3135,80.8511,0.94,42
2,2,84,24.3395,80.4255,0.94,42
2,2,84,24.3005,81.3636,0.88,42
2,2,84,24.3005,80.8511,0.94,42
2,2,84,24.3363,82.0408,0.98,42
2,2,84,24.333,81.3636,0.88,42
2,2,84,24.3167,81.25,0.96,42
2,2,84,24.3167,81.2766,0.94,42
2,2,84,24.2907,80.4348,0.92,42
2,2,84,24.2907,80.9302,0.86,42
2,2,84,24.2777,80.4545,0.88,42
2,2,84,24.3525,80.8333,0.96,42
2,2,84,24.281,80.4444,0.9,42
2,2,84,24.3265,81.2766,0.94,42
2,2,84,24.2875,80.8,1,42
2,2,84,24.3135,80.9091,0.88,42
2,2,84,24.294,81.7391,0.92,42
2,2,84,24.3167,80.8696,0.92,42
2,2,84,24.2777,80.4255,0.94,42
2,2,84,24.2614,80,0.98,42
2,2,84,24.3395,81.3043,0.92,42
2,2,84,24.333,81.3333,0.9,42
2,2,84,24.2875,80,0.88,42
2,2,87,18.56,91.2766,0.94,43
2,2,87,18.5567,91.3333,0.9,43
2,2,87,18.586,92.0833,0.96,43
2,2,87,18.5242,90.8511,0.94,43
2,2,87,18.5502,92.2727,0.88,43
2,2,87,18.5372,90.8163,0.98,43
2,2,87,18.5242,90,0.96,43
2,2,87,18.5763,91.2245,0.98,43
2,2,87,18.5372,90.8333,0.96,43
2,2,87,18.56,91.25,0.96,43
2,2,87,18.5632,90.8163,0.98,43
2,2,87,18.534,91.2766,0.94,43
2,2,87,18.521,90.9091,0.88,43
2,2,87,18.5763,90.8696,0.92,43
2,2,87,18.5275,91.7391,0.92,43
2,2,87,18.5567,91.25,0.96,43
2,2,87,18.56,91.25,0.96,43
2,2,87,18.5633,90.4651,0.86,43
2,2,87,18.56,91.3333,0.9,43
2,2,87,18.547,90.4545,0.88,43
2,2,87,18.5437,90.8511,0.94,43
2,2,87,18.5372,90.4167,0.96,43
2,2,87,18.573,92.0833,0.96,43
2,2,87,18.599,92.5532,0.94,43
2,2,87,18.521,91.3043,0.92,43
2,2,87,18.5567,91.7021,0.94,43
2,2,87,18.5665,90.8333,0.96,43
2,2,87,18.573,92.1277,0.94,43
2,2,87,18.547,91.25,0.96,43
2,2,87,18.5177,90.4545,0.88,43
2,2,87,18.5047,90.4444,0.9,43
2,2,87,18.5795,91.2766,0.94,43
2,2,87,18.5275,90.8511,0.94,43
2,2,87,18.5177,90,0.92,43
2,2,87,18.5372,91.3043,0.92,43
2,2,87,18.5698,91.7391,0.92,43
2,2,87,18.5828,92.1739,0.92,43
2,2,87,18.5567,91.3043,0.92,43
2,2,87,18.5958,92.0408,0.98,43
2,2,87,18.5633,91.2766,0.94,43
2,2,87,18.5925,91.25,0.96,43
2,2,87,18.5502,90.4255,0.94,43
2,2,87,18.5535,91.7391,0.92,43
2,2,87,18.5795,90.8,1,43
2,2,87,18.5567,92,1,43
2,2,87,18.56,91.7778,0.9,43
2,2,87,18.5502,90.4348,0.92,43
2,2,87,18.5112,90.4,1,43
2,2,87,18.5372,90.8163,0.98,43
2,2,87,18.5275,90.8889,0.9,43
2,2,87,18.56,91.25,0.96,43
2,2,87,18.5698,92.1277,0.94,43
2,2,87,18.5893,91.3043,0.92,43
2,2,87,18.5795,91.25,0.96,43
2,2,87,18.5535,90.8889,0.9,43
2,2,87,18.5372,90.8333,0.96,43
2,2,87,18.5665,90.4348,0.92,43
2,2,87,18.5925,91.2766,0.94,43
2,2,87,18.5535,91.7778,0.9,43
2,2,87,18.5437,91.3333,0.9,43
2,2,87,18.5633,91.6667,0.96,43
2,2,87,18.534,90.8696,0.92,43
2,2,87,18.534,91.9048,0.84,43
2,2,87,18.5698,92.1739,0.92,43
2,2,87,18.5502,91.7021,0.94,43
2,2,87,18.5925,90.8333,0.96,43
2,2,87,18.5893,91.7021,0.94,43
2,2,87,18.573,91.6667,0.96,43
2,2,87,18.5925,90.4255,0.94,43
2,2,87,18.56,91.2,1,43
2,2,87,18.5307,90.4255,0.94,43
2,2,87,18.547,90,0.98,43
2,2,87,18.5437,91.25,0.96,43
2,2,87,18.56,91.3333,0.9,43
2,2,87,18.6055,91.2766,0.94,43
2,2,90,27.7717,141.25,0.96,44
2,2,90,27.7522,140.851,0.94,44
2,2,90,27.7782,141.224,0.98,44
2,2,90,27.7684,140.4,1,44
2,2,90,27.7684,141.224,0.98,44
