A,C,P,B,L,R,LA
2,5,90,41.3659,150.4,1,54
2,5,90,41.3757,151.2,1,54
2,5,90,41.3822,150.833,0.96,54
2,5,90,41.3724,150.833,0.96,54
2,5,90,41.3659,150.851,0.94,54
2,5,90,41.3724,151.277,0.94,54
2,5,90,41.3757,151.2,1,54
2,5,90,41.392,150,0.98,54
2,5,90,41.3757,150.4,1,54
2,5,90,41.3562,151.25,0.96,54
2,5,90,41.3757,151.25,0.96,54
2,5,90,41.3724,150.8,1,54
2,5,90,41.3367,150.408,0.98,54
2,5,90,41.3594,150,0.98,54
2,5,90,41.3822,152.083,0.96,54
2,5,90,41.3887,152,1,54
2,5,90,41.3724,150.833,0.96,54
2,5,90,41.3952,150.816,0.98,54
2,5,90,41.392,152,1,54
2,5,90,41.3887,151.633,0.98,54
2,5,90,41.3659,150.4,1,54
2,6,84,26.929,100.851,0.94,55
2,6,84,26.929,100.851,0.94,55
2,6,84,26.916,100,0.94,55
2,6,84,26.929,100,0.96,55
2,6,84,26.9257,101.2,1,55
2,6,84,26.8932,100,0.96,55
2,6,84,26.9192,101.304,0.92,55
2,6,84,26.9355,101.25,0.96,55
2,6,84,26.8834,100.455,0.88,55
2,6,84,26.9127,100.833,0.96,55
2,6,84,26.955,102.5,0.96,55
2,6,84,26.9029,100.909,0.88,55
2,6,84,26.9094,100.952,0.84,55
2,6,84,26.8867,100.87,0.92,55
2,6,84,26.9192,101.25,0.96,55
2,6,84,26.9062,101.333,0.9,55
2,6,84,26.9485,102.667,0.9,55
2,6,84,26.8997,101.304,0.92,55
2,6,84,26.9485,102.041,0.98,55
2,6,84,26.9029,100.435,0.92,55
2,6,84,26.955,102.128,0.94,55
2,6,84,26.8867,101.277,0.94,55
2,6,84,26.916,101.224,0.98,55
2,6,84,26.9225,101.2,1,55
2,6,84,26.8704,100.476,0.84,55
2,6,84,26.929,101.25,0.96,55
2,6,84,26.9094,100.8,1,55
2,6,84,26.9062,101.25,0.96,55
2,6,84,26.9517,101.6,1,55
2,6,84,26.9257,100.408,0.98,55
2,6,84,26.9355,100.833,0.96,55
2,6,84,26.916,101.739,0.92,55
2,6,84,26.9029,101.333,0.9,55
2,6,84,26.9452,101.633,0.98,55
2,6,84,26.9225,100.408,0.98,55
2,6,84,26.9355,100.889,0.9,55
2,6,84,26.9322,101.739,0.92,55
2,6,84,26.9387,101.304,0.92,55
2,6,84,26.916,100.851,0.94,55
2,6,84,26.9192,100.87,0.92,55
2,6,84,26.9029,100.408,0.98,55
2,6,84,26.9127,101.224,0.98,55
2,6,84,26.8964,101.739,0.92,55
2,6,84,26.9127,100.435,0.92,55
2,6,84,26.8672,100,0.92,55
2,6,84,26.9127,101.304,0.92,55
2,6,84,26.9582,102.5,0.96,55
2,6,84,26.9257,100,0.94,55
2,6,84,27.0005,103.75,0.96,55
2,6,84,26.916,100.833,0.96,55
2,6,84,26.916,101.333,0.9,55
2,6,84,26.9062,101.333,0.9,55
2,6,84,26.9745,101.702,0.94,55
2,6,84,26.929,100.833,0.96,55
2,6,84,26.929,101.2,1,55
2,6,84,26.8802,101.395,0.86,55
2,6,84,26.9257,100.87,0.92,55
2,6,84,26.9582,101.6,1,55
2,6,84,26.8802,101.86,0.86,55
2,6,84,26.9225,100.833,0.96,55
2,6,84,26.9615,102.083,0.96,55
2,6,84,26.9225,101.667,0.96,55
2,6,84,26.8997,101.364,0.88,55
2,6,84,26.9127,100.435,0.92,55
2,6,84,26.9355,100.426,0.94,55
2,6,84,26.9355,100.833,0.96,55
2,6,84,26.916,101.667,0.96,55
2,6,84,26.9029,101.702,0.94,55
2,6,84,26.9615,101.778,0.9,55
2,6,84,26.8704,100.435,0.92,55
2,6,84,26.8997,100.426,0.94,55
2,6,84,26.916,102.609,0.92,55
2,6,84,26.9225,100,0.94,55
2,6,84,26.9452,100.426,0.94,55
2,6,84,26.8834,100.93,0.86,55
2,6,87,31.9216,130.408,0.98,56
2,6,87,31.9248,130.816,0.98,56
2,6,87,31.9118,130,0.98,56
2,6,87,31.9248,130,0.98,56
2,6,87,31.9281,130.2,1,56
2,6,87,31.9281,130.213,0.94,56
2,6,87,31.9444,130.2,1,56
2,6,87,31.9151,130,1,56
2,6,87,31.9248,130.204,0.98,56
2,6,87,31.9183,130,1,56
2,6,87,31.9183,130.2,1,56
2,6,87,31.9346,130.6,1,56
2,6,87,31.9313,130.4,1,56
2,6,87,31.8956,130.204,0.98,56
2,6,87,31.9118,130,1,56
2,6,87,31.9216,130.408,0.98,56
2,6,87,31.9281,130.6,1,56
2,6,87,31.9346,130.6,1,56
2,6,87,31.9509,130.8,1,56
2,6,87,31.9118,130.426,0.94,56
2,6,87,31.9411,131,1,56
2,6,87,31.8988,130,0.96,56
2,6,87,31.9281,130.204,0.98,56
2,6,87,31.9118,130.2,1,56
2,6,87,31.9151,130,1,56
2,6,87,31.9151,130.204,0.98,56
2,6,87,31.9021,130.408,0.98,56
2,6,87,31.9053,130.612,0.98,56
2,6,87,31.9313,130.2,1,56
2,6,87,31.9378,130.8,1,56
2,6,87,31.9216,130,0.96,56
2,6,87,31.9151,130.4,1,56
2,6,87,31.9086,130.2,1,56
2,6,87,31.9281,130.4,1,56
2,6,87,31.8988,130.408,0.98,56
2,6,87,31.8956,130,0.98,56
2,6,87,31.9151,130.4,1,56
2,6,87,31.9248,130.204,0.98,56
2,6,87,31.9183,130.612,0.98,56
2,6,87,31.889,130,0.96,56
2,6,87,31.9118,130,1,56
2,6,87,31.9183,130.612,0.98,56
2,6,87,31.9281,130.4,1,56
2,6,87,31.9281,130.2,1,56
2,6,87,31.9281,130.2,1,56
2,6,87,31.9183,130.408,0.98,56
2,6,87,31.9086,130,1,56
2,6,87,31.9248,130.4,1,56
2,6,87,31.9053,130,1,56
2,6,87,31.9216,130.612,0.98,56
2,6,87,31.9118,130,0.98,56
2,6,87,31.9216,130.4,1,56
2,6,87,31.9086,130.204,0.98,56
2,6,87,31.9118,130.204,0.98,56
2,6,87,31.8858,130,0.98,56
2,6,87,31.9183,130,1,56
2,6,87,31.9183,130,1,56
2,6,87,31.8956,130,0.94,56
2,6,87,31.9313,130.4,1,56
2,6,87,31.9151,130.2,1,56
2,6,87,31.9151,130.2,1,56
2,6,87,31.9183,130.612,0.98,56
2,6,87,31.9086,130.4,1,56
2,6,87,31.9183,130.4,1,56
2,6,87,31.9118,130,1,56
2,6,87,31.9216,130.8,1,56
2,6,87,31.9216,130.4,1,56
2,6,87,31.9281,130.2,1,56
2,6,87,31.9151,130.2,1,56
2,6,87,31.9183,130,1,56
2,6,87,31.9118,130.4,1,56
2,6,87,31.9118,130,1,56
2,6,87,31.9248,130.4,1,56
2,6,87,31.9118,130.408,0.98,56
2,6,87,31.9216,130.2,1,56
2,6,90,40.4619,161.224,0.98,57
2,6,90,40.4944,160,1,57
2,6,90,40.5042,163.673,0.98,57
2,6,90,40.4814,161.224,0.98,57
2,6,90,40.4847,162.5,0.96,57
2,6,90,40.4977,163.6,1,57
2,6,90,40.4912,163.673,0.98,57
2,6,90,40.4879,161.224,0.98,57
2,6,90,40.5563,168.4,1,57
2,6,90,40.4782,163.673,0.98,57
2,6,90,40.4749,163.75,0.96,57
2,6,90,40.4782,162.5,0.96,57
2,6,90,40.4912,160,1,57
2,6,90,40.4912,163.6,1,57
2,6,90,40.4879,163.75,0.96,57
2,6,90,40.5205,166.122,0.98,57
2,6,90,40.5075,166.122,0.98,57
2,6,90,40.5335,164.898,0.98,57
2,6,90,40.5042,164.898,0.98,57
2,6,90,40.4456,160,0.94,57
2,6,90,40.4912,162.5,0.96,57
2,6,90,40.4977,162.4,1,57
2,6,90,40.4814,161.2,1,57
2,6,90,40.4587,160,0.96,57
2,6,90,40.4814,161.224,0.98,57
2,6,90,40.4359,160,0.94,57
2,6,90,40.5075,163.673,0.98,57
2,6,90,40.4847,163.673,0.98,57
2,6,90,40.4619,161.224,0.98,57
2,6,90,40.4879,160,1,57
2,6,90,40.4749,161.2,1,57
2,6,90,40.54,166.122,0.98,57
2,6,90,40.5075,162.4,1,57
2,6,90,40.4912,162.4,1,57
2,6,90,40.4684,161.25,0.96,57
2,6,90,40.4619,162.5,0.96,57
2,6,90,40.4944,161.224,0.98,57
2,6,90,40.4652,161.224,0.98,57
2,6,90,40.4814,162.5,0.96,57
2,6,90,40.4912,164.8,1,57
2,6,90,40.4717,161.25,0.96,57
2,6,90,40.4944,166.122,0.98,57
2,6,90,40.4814,162.5,0.96,57
2,6,90,40.4814,162.449,0.98,57
2,6,90,40.5172,168.571,0.98,57
2,6,90,40.4847,162.4,1,57
2,6,90,40.4977,161.224,0.98,57
2,6,90,40.4782,160,0.96,57
2,6,90,40.5042,164.8,1,57
2,6,90,40.4944,162.4,1,57
2,6,90,40.4912,162.449,0.98,57
2,6,90,40.501,160,1,57
2,6,90,40.501,162.449,0.98,57
2,6,90,40.501,162.4,1,57
2,6,90,40.4684,162.449,0.98,57
2,6,90,40.4847,162.4,1,57
2,6,90,40.5465,169.6,1,57
2,6,90,40.4814,163.6,1,57
2,6,90,40.4944,164.898,0.98,57
2,6,90,40.4782,163.673,0.98,57
2,6,90,40.4782,160,1,57
2,6,90,40.501,161.224,0.98,57
2,6,90,40.5172,161.2,1,57
2,6,90,40.4944,161.224,0.98,57
2,6,90,40.4847,165.106,0.94,57
2,6,90,40.501,166.122,0.98,57
2,6,90,40.4814,162.449,0.98,57
2,6,90,40.4977,162.449,0.98,57
2,6,90,40.4912,164.898,0.98,57
2,6,90,40.4782,161.25,0.96,57
2,6,90,40.514,168.571,0.98,57
2,6,90,40.4879,165,0.96,57
2,6,90,40.4717,160,0.96,57
2,6,90,40.4912,166.122,0.98,57
2,6,90,40.4944,163.6,1,57
2,7,84,29.1922,122.083,0.96,58
2,7,84,29.2671,122.128,0.94,58
2,7,84,29.2215,123.256,0.86,58
2,7,84,29.2183,121.667,0.96,58
2,7,84,29.2475,122.222,0.9,58
2,7,84,29.2475,124.583,0.96,58
2,7,84,29.2866,123.75,0.96,58
2,7,84,29.2508,124.167,0.96,58
2,7,84,29.2671,123.404,0.94,58
2,7,84,29.2313,122.979,0.94,58
2,7,84,29.2053,122.128,0.94,58
2,7,84,29.2215,122.449,0.98,58
2,7,84,29.2053,122.979,0.94,58
2,7,84,29.2638,122.5,0.96,58
2,7,84,29.2248,123.043,0.92,58
2,7,84,29.1825,121.702,0.94,58
2,7,84,29.215,122.609,0.92,58
2,7,84,29.241,123.256,0.86,58
2,7,84,29.2053,122.083,0.96,58
2,7,84,29.215,122.174,0.92,58
2,7,84,29.1434,122.609,0.92,58
2,7,84,29.2443,123.83,0.94,58
2,7,84,29.1955,122.273,0.88,58
2,7,84,29.2183,122.174,0.92,58
2,7,84,29.189,123.404,0.94,58
2,7,84,29.2475,122.222,0.9,58
2,7,84,29.2801,123.913,0.92,58
2,7,84,29.202,121.277,0.94,58
2,7,84,29.2378,122.553,0.94,58
2,7,84,29.2215,122.174,0.92,58
2,7,84,29.3029,123.333,0.96,58
2,7,84,29.2313,122.083,0.96,58
2,7,84,29.2378,122.917,0.96,58
2,7,84,29.2541,122.979,0.94,58
2,7,84,29.2573,121.277,0.94,58
2,7,84,29.2183,124.444,0.9,58
2,7,84,29.228,122.5,0.96,58
2,7,84,29.1727,122.083,0.96,58
2,7,84,29.1922,120.417,0.96,58
2,7,84,29.2703,121.6,1,58
2,7,84,29.2215,123.556,0.9,58
2,7,84,29.2345,123.913,0.92,58
2,7,84,29.2215,123.83,0.94,58
2,7,84,29.2443,122.979,0.94,58
2,7,84,29.2313,122.727,0.88,58
2,7,84,29.2508,121.25,0.96,58
2,7,84,29.2053,122.083,0.96,58
2,7,84,29.2573,123.404,0.94,58
2,7,84,29.2378,122.553,0.94,58
2,7,84,29.2443,124.444,0.9,58
2,7,84,29.228,124.444,0.9,58
2,7,84,29.2736,123.673,0.98,58
2,7,84,29.2443,124.255,0.94,58
2,7,84,29.2606,122.857,0.98,58
2,7,84,29.1922,121.277,0.94,58
2,7,84,29.3094,124.583,0.96,58
2,7,84,29.2606,123.81,0.84,58
2,7,84,29.2378,121.702,0.94,58
2,7,84,29.2378,122.553,0.94,58
2,7,84,29.2963,124.889,0.9,58
2,7,84,29.2248,122.609,0.92,58
2,7,84,29.2736,125.217,0.92,58
2,7,84,29.1988,121.739,0.92,58
2,7,84,29.2606,123.75,0.96,58
2,7,84,29.2183,121.667,0.96,58
2,7,84,29.1792,121.364,0.88,58
2,7,84,29.2313,123.415,0.82,58
2,7,84,29.1857,122.083,0.96,58
2,7,84,29.2443,122.5,0.96,58
2,7,84,29.2606,124.583,0.96,58
2,7,84,29.2703,124,1,58
2,7,84,29.241,122.979,0.94,58
2,7,84,29.2345,123.83,0.94,58
2,7,84,29.2638,122.449,0.98,58
2,7,84,29.228,123.404,0.94,58
2,7,87,32.2779,141,1,59
2,7,87,32.3006,140.8,1,59
2,7,87,32.2779,140.625,0.96,59
2,7,87,32.3072,141,1,59
2,7,87,32.2779,141.02,0.98,59
2,7,87,32.3169,142.245,0.98,59
2,7,87,32.2909,140.8,1,59
2,7,87,32.3072,141.2,1,59
2,7,87,32.2844,140.2,1,59
2,7,87,32.2811,140.6,1,59
2,7,87,32.2876,140.4,1,59
2,7,87,32.3299,142.4,1,59
2,7,87,32.2876,141.25,0.96,59
2,7,87,32.2649,140.816,0.98,59
2,7,87,32.3234,142.2,1,59
2,7,87,32.2714,140.204,0.98,59
2,7,87,32.2876,141,1,59
2,7,87,32.2941,141.4,1,59
2,7,87,32.2746,140.6,1,59
2,7,87,32.2746,140,0.98,59
2,7,87,32.2876,140.6,1,59
2,7,87,32.3299,142.4,1,59
2,7,87,32.2649,140,0.98,59
2,7,87,32.2876,140.4,1,59
2,7,87,32.2714,141.224,0.98,59
2,7,87,32.2714,140.204,0.98,59
2,7,87,32.2844,140.8,1,59
2,7,87,32.2844,141.02,0.98,59
2,7,87,32.2616,140.408,0.98,59
2,7,87,32.3039,141.6,1,59
2,7,87,32.2844,140.204,0.98,59
2,7,87,32.3039,141.429,0.98,59
2,7,87,32.2779,140.4,1,59
2,7,87,32.2681,140,1,59
2,7,87,32.2811,140.4,1,59
2,7,87,32.2779,140.8,1,59
2,7,87,32.2909,141.2,1,59
2,7,87,32.2941,141.25,0.96,59
2,7,87,32.2876,140.816,0.98,59
2,7,87,32.2779,141.02,0.98,59
2,7,87,32.2551,140.625,0.96,59
2,7,87,32.2909,140.8,1,59
2,7,87,32.2714,140.6,1,59
2,7,87,32.2518,140,0.98,59
2,7,87,32.2909,141.224,0.98,59
2,7,87,32.2649,140.4,1,59
2,7,87,32.2746,140.8,1,59
2,7,87,32.3039,141,1,59
2,7,87,32.3072,141.2,1,59
2,7,87,32.2551,140,0.98,59
2,7,87,32.2616,140,1,59
2,7,87,32.2876,141,1,59
2,7,87,32.2844,141.224,0.98,59
2,7,87,32.3072,140.8,1,59
2,7,87,32.2779,140.8,1,59
2,7,87,32.2779,140.4,1,59
2,7,87,32.2974,141,1,59
2,7,87,32.2681,140,1,59
2,7,87,32.2746,140.6,1,59
2,7,87,32.2681,140.612,0.98,59
2,7,87,32.2844,140.612,0.98,59
2,7,87,32.3039,141.4,1,59
2,7,87,32.2584,140.625,0.96,59
2,7,87,32.2974,141.2,1,59
2,7,87,32.2941,142.083,0.96,59
2,7,87,32.3267,142,1,59
2,7,87,32.2941,140.612,0.98,59
2,7,87,32.3039,141.6,1,59
2,7,87,32.2876,140.6,1,59
2,7,87,32.2714,140.2,1,59
2,7,87,32.2779,140.4,1,59
2,7,87,32.2909,140.833,0.96,59
2,7,87,32.2746,140.4,1,59
2,7,87,32.2811,140,1,59
2,7,87,32.2584,140.213,0.94,59
2,7,90,38.921,190,1,60
2,7,90,38.895,190,0.96,60
2,7,90,38.9177,190,1,60
2,7,90,38.9112,190,1,60
2,7,90,38.934,190,1,60
2,7,90,38.908,190,1,60
2,7,90,38.9242,190,0.98,60
2,7,90,38.921,190,0.98,60
2,7,90,38.947,190,0.98,60
2,7,90,38.947,190,0.98,60
2,7,90,38.9438,190,1,60
2,7,90,38.908,190,0.98,60
2,7,90,38.9112,190,0.98,60
2,7,90,38.921,190,1,60
2,7,90,38.9275,190,0.98,60
2,7,90,38.9275,190,0.98,60
2,7,90,38.9307,190,1,60
2,7,90,38.9112,190,1,60
2,7,90,38.9405,190,0.98,60
2,7,90,38.9015,190,0.98,60
2,7,90,38.9177,190,0.98,60
2,7,90,38.9112,190,1,60
2,7,90,38.921,190,1,60
2,7,90,38.9405,190,0.98,60
2,7,90,38.9307,190,0.98,60
2,7,90,38.934,190,1,60
2,7,90,38.9242,190,1,60
2,7,90,38.921,190,1,60
2,7,90,38.9145,190,0.98,60
2,7,90,38.934,190,1,60
2,7,90,38.921,190,1,60
2,7,90,38.8884,190,0.94,60
2,7,90,38.9307,190,1,60
2,7,90,38.9372,190,1,60
2,7,90,38.9047,190,1,60
2,7,90,38.9307,190,1,60
2,7,90,38.9307,190,1,60
2,7,90,38.895,190,0.98,60
2,7,90,38.908,190,0.98,60
2,7,90,38.9015,190,1,60
2,7,90,38.921,190,1,60
2,7,90,38.9242,190,0.96,60
2,7,90,38.921,190,0.96,60
2,7,90,38.9112,190,1,60
2,7,90,38.9177,190,1,60
2,7,90,38.9307,190,1,60
2,7,90,38.9372,190,0.98,60
2,7,90,38.895,190,0.92,60
2,7,90,38.9177,190,1,60
2,7,90,38.8982,190,1,60
2,7,90,38.9112,190,0.98,60
2,7,90,38.8852,190,0.96,60
2,7,90,38.9242,190,1,60
2,7,90,38.8917,190,0.96,60
2,7,90,38.9047,190,0.98,60
2,7,90,38.9242,190,0.98,60
2,7,90,38.947,190,1,60
2,7,90,38.9112,190,1,60
2,7,90,38.9275,190,1,60
2,7,90,38.9015,190,0.94,60
2,7,90,38.9015,190,0.96,60
2,7,90,38.8884,190,0.96,60
2,7,90,38.9438,190,1,60
2,7,90,38.9145,190,0.98,60
2,7,90,38.9015,190,0.98,60
2,7,90,38.8982,190,1,60
2,7,90,38.8819,190,0.96,60
2,7,90,38.908,190,1,60
2,7,90,38.921,190,0.94,60
2,7,90,38.9275,190,1,60
2,7,90,38.934,190,1,60
2,7,90,38.9275,190,0.98,60
2,7,90,38.9307,190,0.98,60
2,7,90,38.895,190,0.98,60
2,7,90,38.895,190,0.98,60
2,8,75,18.3607,90.4255,0.94,61
2,8,75,18.364,90.2273,0.88,61
2,8,75,18.3932,90,0.9,61
2,8,75,18.3835,90.625,0.96,61
2,8,75,18.3835,91.0638,0.94,61
2,8,75,18.3705,90.6667,0.9,61
2,8,75,18.3965,90.2222,0.9,61
2,8,75,18.4193,90.8333,0.96,61
2,8,75,18.3932,90.8889,0.9,61
2,8,75,18.4225,90.4167,0.96,61
2,8,75,18.3867,90.2174,0.92,61
2,8,75,18.4128,90.6383,0.94,61
2,8,75,18.364,90.4255,0.94,61
2,8,75,18.3477,90.2128,0.94,61
2,8,75,18.403,90.6122,0.98,61
2,8,75,18.3672,90.8889,0.9,61
2,8,75,18.3835,90,0.94,61
2,8,75,18.403,90.8889,0.9,61
2,8,75,18.3867,90.6818,0.88,61
2,8,75,18.3835,90.4348,0.92,61
2,8,75,18.3997,90.4545,0.88,61
2,8,75,18.377,90.2174,0.92,61
2,8,75,18.3932,90,0.94,61
2,8,75,18.3965,90.2174,0.92,61
2,8,75,18.3867,90.2174,0.92,61
2,8,75,18.3705,90.6977,0.86,61
2,8,75,18.39,90.6977,0.86,61
2,8,75,18.3575,90.2128,0.94,61
2,8,75,18.39,90.4651,0.86,61
2,8,75,18.3575,90,0.94,61
2,8,75,18.3737,91.087,0.92,61
2,8,75,18.4095,91.0204,0.98,61
2,8,75,18.39,90.6383,0.94,61
2,8,75,18.3477,90.6977,0.86,61
2,8,75,18.4355,90.8163,0.98,61
2,8,75,18.3835,90.4348,0.92,61
2,8,75,18.3932,90.2174,0.92,61
2,8,75,18.403,90.2174,0.92,61
2,8,75,18.3379,90.8889,0.9,61
2,8,75,18.403,90.2083,0.96,61
2,8,75,18.3835,90,0.86,61
2,8,75,18.39,90.4255,0.94,61
2,8,75,18.3867,90,0.82,61
2,8,75,18.4193,90.6122,0.98,61
2,8,75,18.3672,91.1111,0.9,61
2,8,75,18.3672,90,0.92,61
2,8,75,18.3737,90.4545,0.88,61
2,8,75,18.3737,90.2326,0.86,61
2,8,75,18.3575,90.8511,0.94,61
2,8,75,18.4453,90.7143,0.84,61
2,8,75,18.3477,90.4545,0.88,61
2,8,75,18.4453,90,0.9,61
2,8,75,18.403,90.6522,0.92,61
2,8,75,18.3477,90.625,0.96,61
2,8,75,18.4128,90.4255,0.94,61
2,8,75,18.3412,90.8511,0.94,61
2,8,75,18.3997,90.8889,0.9,61
2,8,75,18.3705,90.8333,0.96,61
2,8,75,18.3932,90.4082,0.98,61
2,8,75,18.4095,90.2083,0.96,61
2,8,75,18.3509,90,0.82,61
2,8,75,18.3802,90.6522,0.92,61
2,8,75,18.3672,90.2273,0.88,61
2,8,75,18.3705,90.2326,0.86,61
2,8,75,18.4128,90.6977,0.86,61
2,8,75,18.377,90.6818,0.88,61
2,8,75,18.416,90.4348,0.92,61
2,8,75,18.3705,90.4255,0.94,61
2,8,75,18.3509,90.8696,0.92,61
2,8,75,18.416,90.8511,0.94,61
2,8,75,18.3672,90,0.98,61
2,8,75,18.3932,90.2128,0.94,61
2,8,75,18.39,90.2128,0.94,61
2,8,75,18.4062,90.2128,0.94,61
2,8,75,18.416,90.2222,0.9,61
2,8,78,22.6741,90.8696,0.92,62
2,8,78,22.6513,90.2222,0.9,62
2,8,78,22.7132,90.6977,0.86,62
2,8,78,22.6774,90.2128,0.94,62
2,8,78,22.6936,90.4348,0.92,62
2,8,78,22.6969,91.0638,0.94,62
2,8,78,22.6741,90.4545,0.88,62
2,8,78,22.7132,90.8,1,62
2,8,78,22.6546,90.4444,0.9,62
2,8,78,22.6513,90.2326,0.86,62
2,8,78,22.6806,90.2083,0.96,62
